                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    285,                 1.3334,                 0.7926,                0.90992,                0.84296,                0.76733,                0.81819,                  0.602,                 1.3925,                0.82275,                0.92742,             0.00031343,             0.00031343,             0.00031343
                    286,                 1.3516,                0.80837,                 0.9056,                0.84955,                0.77049,                0.81631,                0.60518,                 1.3827,                0.82692,                0.92514,             0.00031246,             0.00031246,             0.00031246
                    287,                   1.32,                0.79081,                0.90579,                0.85537,                0.77944,                0.82357,                0.61365,                 1.3882,                0.81888,                0.92571,             0.00031149,             0.00031149,             0.00031149
                    288,                 1.3337,                   0.81,                0.90856,                0.86961,                0.76453,                0.82221,                0.60444,                 1.3911,                0.82643,                0.92915,             0.00031052,             0.00031052,             0.00031052
                    289,                  1.349,                0.80072,                0.90745,                 0.8542,                0.77838,                 0.8257,                0.61137,                 1.3882,                0.82148,                0.92967,             0.00030955,             0.00030955,             0.00030955
                    290,                 1.3696,                0.82201,                0.91148,                0.83182,                 0.7808,                0.81504,                0.60805,                 1.3772,                 0.8203,                0.92476,             0.00030858,             0.00030858,             0.00030858
                    291,                 1.3432,                0.80376,                 0.9087,                0.82509,                0.77425,                0.81955,                0.60047,                 1.4047,                0.82746,                0.93066,             0.00030761,             0.00030761,             0.00030761
                    292,                 1.3434,                0.80151,                0.90287,                0.85465,                0.77462,                0.82114,                0.60651,                 1.3918,                0.81631,                0.92867,             0.00030664,             0.00030664,             0.00030664
                    293,                 1.3382,                0.80041,                 0.9037,                0.85158,                0.77193,                0.82359,                0.61091,                 1.3841,                0.81675,                0.92638,             0.00030567,             0.00030567,             0.00030567
                    294,                 1.3425,                0.80463,                0.90301,                0.86129,                0.77485,                 0.8253,                0.61182,                 1.3948,                0.81503,                0.92939,              0.0003047,              0.0003047,              0.0003047
                    295,                 1.3361,                0.79399,                0.90898,                0.87091,                0.77134,                0.82842,                0.61218,                  1.391,                0.81184,                 0.9298,             0.00030373,             0.00030373,             0.00030373
                    296,                 1.3666,                0.81537,                0.91182,                 0.8478,                0.77149,                 0.8232,                0.60422,                 1.4012,                0.81702,                0.93247,             0.00030276,             0.00030276,             0.00030276
                    297,                 1.3516,                0.80791,                0.90861,                 0.8391,                0.77466,                 0.8247,                0.61096,                 1.3907,                0.81704,                0.92969,             0.00030179,             0.00030179,             0.00030179
                    298,                 1.3483,                0.80039,                0.90379,                0.85526,                 0.7793,                0.83056,                0.61652,                 1.3812,                0.80652,                0.92441,             0.00030082,             0.00030082,             0.00030082
                    299,                 1.3517,                0.80206,                0.90318,                 0.8459,                0.78244,                0.82468,                0.61448,                 1.3783,                0.80783,                0.92298,             0.00029985,             0.00029985,             0.00029985
                    300,                 1.3384,                0.79834,                0.90322,                0.86066,                0.77525,                0.82575,                0.60849,                 1.3873,                0.82268,                0.92545,             0.00029888,             0.00029888,             0.00029888
                    301,                 1.3367,                0.79136,                0.90579,                 0.8586,                0.76626,                0.81757,                0.61168,                 1.3813,                0.81428,                0.92524,             0.00029791,             0.00029791,             0.00029791
                    302,                 1.3305,                0.79228,                0.90803,                0.87192,                0.76579,                0.82068,                0.61257,                 1.3704,                0.80791,                0.92225,             0.00029694,             0.00029694,             0.00029694
                    303,                 1.3336,                 0.8019,                 0.9025,                0.84094,                 0.7892,                0.81644,                0.60975,                 1.3817,                0.80712,                0.92547,             0.00029597,             0.00029597,             0.00029597
                    304,                 1.3301,                0.79891,                0.90407,                 0.8423,                0.78348,                  0.821,                0.61061,                 1.3793,                0.80981,                0.92793,               0.000295,               0.000295,               0.000295
                    305,                 1.3373,                0.80329,                0.90628,                0.85209,                0.78126,                0.82657,                0.61408,                 1.3849,                0.80708,                0.92887,             0.00029403,             0.00029403,             0.00029403
                    306,                 1.3201,                0.78922,                0.90273,                0.86994,                0.76776,                0.82386,                0.61843,                 1.3768,                0.80137,                0.92502,             0.00029306,             0.00029306,             0.00029306
                    307,                 1.3236,                0.79417,                0.90186,                0.85655,                0.77171,                0.82253,                0.61646,                 1.3789,                0.80342,                0.92516,             0.00029209,             0.00029209,             0.00029209
                    308,                 1.3564,                0.80226,                0.90836,                0.85544,                0.77114,                0.82437,                0.61587,                 1.3861,                 0.8167,                0.92715,             0.00029112,             0.00029112,             0.00029112
                    309,                 1.3424,                0.79659,                0.90444,                0.85957,                0.77773,                0.82802,                0.61607,                 1.3753,                0.81122,                 0.9247,             0.00029015,             0.00029015,             0.00029015
                    310,                 1.3309,                0.79113,                0.89972,                0.85691,                0.78187,                0.81963,                0.61071,                 1.3767,                0.81614,                0.92555,             0.00028918,             0.00028918,             0.00028918
                    311,                 1.3306,                0.79239,                 0.9073,                0.83388,                0.77112,                0.81485,                 0.6041,                 1.3949,                0.82776,                0.92908,             0.00028821,             0.00028821,             0.00028821
                    312,                 1.3211,                0.79064,                0.90318,                0.83222,                0.76867,                0.81579,                0.60881,                 1.3817,                0.81873,                 0.9272,             0.00028724,             0.00028724,             0.00028724
                    313,                 1.3293,                0.79601,                0.90203,                0.85893,                0.76694,                0.83158,                0.61809,                 1.3752,                0.80439,                0.92704,             0.00028627,             0.00028627,             0.00028627
                    314,                 1.3029,                  0.773,                0.90289,                0.86225,                 0.7705,                0.82094,                0.61071,                 1.3745,                  0.808,                 0.9235,              0.0002853,              0.0002853,              0.0002853
                    315,                  1.329,                0.78875,                0.90237,                 0.8558,                0.76302,                0.81596,                 0.5984,                 1.4016,                0.82824,                0.92907,             0.00028433,             0.00028433,             0.00028433
                    316,                 1.3298,                0.78473,                0.90374,                0.84023,                0.77865,                0.81797,                0.60872,                 1.3807,                0.81463,                0.92454,             0.00028336,             0.00028336,             0.00028336
                    317,                 1.3337,                0.79651,                0.90131,                0.85852,                0.77076,                0.82321,                0.61201,                  1.375,                0.81473,                0.92535,             0.00028239,             0.00028239,             0.00028239
                    318,                 1.3446,                0.79908,                0.90561,                0.84737,                0.77054,                0.81941,                0.60789,                 1.3692,                0.80947,                0.92351,             0.00028142,             0.00028142,             0.00028142
                    319,                 1.3258,                0.78854,                0.90226,                0.85089,                0.77681,                0.82329,                0.61106,                 1.3714,                0.80746,                0.92418,             0.00028045,             0.00028045,             0.00028045
                    320,                 1.3323,                0.79492,                0.90454,                0.84312,                0.78136,                 0.8294,                 0.6078,                  1.387,                0.80762,                0.92733,             0.00027948,             0.00027948,             0.00027948
                    321,                 1.3184,                0.78282,                0.90138,                0.86421,                0.77699,                0.82945,                0.61601,                 1.3718,                0.79865,                0.92302,             0.00027851,             0.00027851,             0.00027851
                    322,                 1.3172,                0.78265,                0.90857,                0.83474,                0.78907,                0.82895,                0.61844,                 1.3699,                0.80199,                 0.9235,             0.00027754,             0.00027754,             0.00027754
                    323,                 1.3381,                0.80187,                0.90342,                0.85363,                0.78283,                 0.8235,                0.61574,                 1.3724,                0.79377,                 0.9237,             0.00027657,             0.00027657,             0.00027657
                    324,                 1.3188,                0.78497,                0.90143,                0.85105,                0.78559,                0.81762,                0.61321,                 1.3683,                0.80514,                0.92239,              0.0002756,              0.0002756,              0.0002756
                    325,                 1.3133,                0.78748,                0.90347,                0.82734,                0.79197,                0.82183,                0.61054,                  1.373,                0.80092,                0.92176,             0.00027463,             0.00027463,             0.00027463
                    326,                 1.3289,                0.78602,                0.90207,                0.84537,                 0.7791,                0.82561,                0.61442,                 1.3694,                 0.7987,                0.92208,             0.00027366,             0.00027366,             0.00027366
                    327,                 1.3274,                0.78458,                0.90278,                0.85071,                0.78369,                0.82994,                 0.6205,                 1.3646,                0.80036,                0.92087,             0.00027268,             0.00027268,             0.00027268
                    328,                 1.3314,                0.79248,                0.90515,                0.85066,                0.77941,                0.83009,                0.61871,                 1.3783,                0.80144,                0.92446,             0.00027171,             0.00027171,             0.00027171
                    329,                 1.3218,                0.78637,                0.90099,                 0.8476,                0.78089,                0.83263,                0.62034,                 1.3759,                0.80511,                0.92433,             0.00027074,             0.00027074,             0.00027074
                    330,                 1.3233,                0.78333,                 0.9094,                0.85228,                0.77848,                0.82522,                  0.608,                 1.3778,                0.80861,                0.92379,             0.00026977,             0.00026977,             0.00026977
                    331,                 1.3258,                0.79383,                0.89779,                0.85828,                 0.7766,                0.82249,                0.61142,                 1.3659,                0.79309,                0.92034,              0.0002688,              0.0002688,              0.0002688
                    332,                 1.3252,                0.79522,                 0.9013,                0.86448,                0.78971,                0.83293,                0.61771,                 1.3739,                0.79668,                0.92429,             0.00026783,             0.00026783,             0.00026783
                    333,                 1.3189,                0.79202,                0.90251,                0.85694,                0.78149,                0.82534,                0.61495,                 1.3649,                0.79587,                0.92147,             0.00026686,             0.00026686,             0.00026686
                    334,                 1.3387,                0.79481,                0.90323,                0.85601,                0.78644,                0.82755,                0.61626,                   1.37,                0.80109,                0.92225,             0.00026589,             0.00026589,             0.00026589
                    335,                 1.3204,                0.78278,                0.90352,                0.86145,                0.77987,                0.82656,                0.61527,                 1.3585,                0.80091,                0.91883,             0.00026492,             0.00026492,             0.00026492
                    336,                 1.3197,                0.79155,                0.90076,                0.86356,                0.78551,                0.83351,                0.61911,                 1.3594,                0.79459,                0.92184,             0.00026395,             0.00026395,             0.00026395
                    337,                 1.3474,                0.79964,                0.90142,                0.86195,                0.79037,                0.83368,                0.62152,                 1.3611,                0.79318,                0.92108,             0.00026298,             0.00026298,             0.00026298
                    338,                 1.2953,                0.77215,                0.89592,                0.83039,                  0.795,                0.82185,                0.61434,                 1.3662,                0.79926,                0.92114,             0.00026201,             0.00026201,             0.00026201
                    339,                  1.304,                0.76727,                0.89754,                0.84678,                 0.7878,                0.82626,                 0.6138,                 1.3678,                0.79926,                0.92169,             0.00026104,             0.00026104,             0.00026104
                    340,                 1.3083,                0.77089,                0.89921,                0.84499,                0.79112,                 0.8307,                0.61975,                 1.3579,                0.79089,                0.91799,             0.00026007,             0.00026007,             0.00026007
                    341,                 1.3142,                0.78072,                0.90165,                0.85639,                0.78856,                0.84033,                0.62489,                 1.3583,                0.78793,                 0.9198,              0.0002591,              0.0002591,              0.0002591
                    342,                 1.3036,                 0.7674,                0.89969,                0.86044,                 0.7857,                0.83624,                0.62235,                 1.3613,                0.78955,                0.92066,             0.00025813,             0.00025813,             0.00025813
                    343,                 1.3276,                0.79059,                 0.9036,                0.86701,                0.78668,                0.83211,                  0.623,                 1.3575,                 0.7894,                0.92021,             0.00025716,             0.00025716,             0.00025716
                    344,                 1.3186,                0.78121,                0.89813,                0.86235,                0.78481,                0.83254,                0.62136,                 1.3632,                0.78502,                0.92024,             0.00025619,             0.00025619,             0.00025619
                    345,                 1.3102,                0.78251,                0.89869,                0.86873,                0.78204,                0.83627,                0.62182,                 1.3649,                0.78588,                0.92066,             0.00025522,             0.00025522,             0.00025522
                    346,                 1.3199,                0.78943,                0.89952,                0.87774,                0.78406,                0.83743,                0.62375,                 1.3618,                0.78445,                0.91936,             0.00025425,             0.00025425,             0.00025425
                    347,                 1.3166,                0.77772,                0.90239,                0.85345,                0.78511,                0.83298,                0.62154,                 1.3548,                0.78604,                0.91863,             0.00025328,             0.00025328,             0.00025328
                    348,                 1.3093,                0.77252,                0.90208,                0.84658,                0.78784,                 0.8278,                  0.613,                 1.3677,                0.78979,                0.92178,             0.00025231,             0.00025231,             0.00025231
                    349,                 1.3018,                0.77499,                0.90123,                0.86278,                0.77418,                0.82762,                0.61459,                 1.3562,                0.78481,                0.92069,             0.00025134,             0.00025134,             0.00025134
                    350,                 1.3115,                 0.7779,                0.90243,                0.87579,                0.77895,                0.83804,                0.62318,                 1.3643,                0.78506,                 0.9233,             0.00025037,             0.00025037,             0.00025037
                    351,                 1.3018,                0.77039,                0.90272,                0.86526,                 0.7867,                 0.8364,                 0.6232,                 1.3655,                0.78069,                0.92286,              0.0002494,              0.0002494,              0.0002494
                    352,                 1.3241,                0.77594,                0.90252,                0.84202,                0.79036,                0.83524,                0.62329,                 1.3681,                0.78794,                0.92166,             0.00024843,             0.00024843,             0.00024843
                    353,                 1.3086,                 0.7805,                0.89717,                0.84799,                0.79194,                0.83653,                0.62469,                 1.3646,                0.78794,                0.92064,             0.00024746,             0.00024746,             0.00024746
                    354,                 1.3171,                 0.7791,                0.89302,                0.85278,                0.78419,                0.83334,                0.62403,                 1.3607,                 0.7852,                0.92029,             0.00024649,             0.00024649,             0.00024649
                    355,                 1.3007,                  0.767,                0.89871,                0.85613,                0.78739,                0.83555,                0.62657,                 1.3535,                0.78305,                0.91946,             0.00024552,             0.00024552,             0.00024552
                    356,                  1.314,                0.76999,                 0.8975,                0.85528,                0.78815,                0.83939,                0.62785,                 1.3593,                0.78832,                0.92044,             0.00024455,             0.00024455,             0.00024455
                    357,                 1.3025,                0.76718,                0.89781,                0.85164,                  0.784,                0.83308,                0.62353,                 1.3519,                0.78709,                0.91737,             0.00024358,             0.00024358,             0.00024358
                    358,                 1.3211,                0.77328,                0.90211,                0.87259,                0.77867,                0.83629,                0.62466,                 1.3533,                0.78427,                0.91946,             0.00024261,             0.00024261,             0.00024261
                    359,                 1.3057,                0.77013,                0.89634,                0.86859,                0.78656,                0.83649,                0.62178,                 1.3666,                0.78651,                0.92233,             0.00024164,             0.00024164,             0.00024164
                    360,                 1.2904,                0.76614,                0.89651,                0.86151,                 0.7897,                0.84127,                0.62713,                 1.3598,                0.78316,                0.92113,             0.00024067,             0.00024067,             0.00024067
                    361,                 1.3043,                0.76511,                0.89776,                0.85236,                0.78984,                0.83707,                0.62576,                  1.359,                0.78475,                0.92053,              0.0002397,              0.0002397,              0.0002397
                    362,                 1.3155,                 0.7738,                0.89743,                0.84941,                 0.7843,                0.83542,                0.62393,                 1.3601,                0.77854,                0.92056,             0.00023873,             0.00023873,             0.00023873
                    363,                 1.3137,                 0.7755,                0.89926,                0.84356,                0.79632,                0.83645,                0.62705,                  1.355,                0.77734,                0.91956,             0.00023776,             0.00023776,             0.00023776
                    364,                 1.2833,                0.75668,                0.89754,                0.84844,                0.79882,                0.83507,                0.62322,                 1.3584,                0.77599,                0.92327,             0.00023679,             0.00023679,             0.00023679
                    365,                 1.2822,                0.75144,                0.89788,                0.84031,                0.80244,                0.83735,                0.62524,                 1.3602,                 0.7747,                 0.9227,             0.00023582,             0.00023582,             0.00023582
                    366,                 1.3191,                0.77205,                0.89844,                0.86344,                 0.7861,                0.83865,                0.62921,                 1.3522,                0.77521,                0.92077,             0.00023485,             0.00023485,             0.00023485
                    367,                 1.3151,                0.77215,                0.89664,                0.85316,                0.79623,                0.84142,                0.63189,                 1.3564,                0.77659,                0.92206,             0.00023388,             0.00023388,             0.00023388
                    368,                 1.3043,                0.76426,                0.89196,                0.85938,                0.78408,                0.83765,                0.62505,                 1.3575,                0.77726,                0.92136,             0.00023291,             0.00023291,             0.00023291
                    369,                 1.2862,                0.75617,                0.89249,                0.88218,                0.78009,                0.84391,                0.63128,                 1.3551,                0.76698,                0.92061,             0.00023194,             0.00023194,             0.00023194
                    370,                 1.3033,                0.76468,                0.89745,                  0.867,                0.78948,                 0.8423,                0.63369,                  1.347,                0.77363,                0.91989,             0.00023097,             0.00023097,             0.00023097
                    371,                 1.3128,                0.77008,                0.89911,                0.86315,                0.78442,                 0.8317,                0.61843,                 1.3558,                 0.7782,                0.92189,                0.00023,                0.00023,                0.00023
                    372,                  1.301,                  0.764,                0.89643,                0.85059,                0.79074,                0.83256,                0.62172,                 1.3553,                0.77981,                0.92172,             0.00022903,             0.00022903,             0.00022903
                    373,                 1.3239,                0.77719,                0.90203,                0.84278,                0.80374,                0.83737,                0.62908,                 1.3465,                0.77834,                0.91901,             0.00022806,             0.00022806,             0.00022806
                    374,                 1.2842,                0.75318,                0.89371,                0.86641,                0.78946,                0.84094,                0.62976,                 1.3444,                 0.7745,                0.91689,             0.00022709,             0.00022709,             0.00022709
                    375,                 1.3113,                0.76694,                0.89622,                0.85763,                0.79009,                0.83735,                0.62507,                 1.3578,                0.77899,                 0.9197,             0.00022612,             0.00022612,             0.00022612
                    376,                 1.2947,                0.76205,                0.89853,                0.85443,                0.79978,                0.83983,                0.62505,                 1.3493,                0.77304,                0.91803,             0.00022515,             0.00022515,             0.00022515
                    377,                 1.2917,                 0.7594,                 0.8964,                0.84155,                0.79579,                0.84027,                0.62662,                  1.345,                0.77015,                0.91765,             0.00022417,             0.00022417,             0.00022417
                    378,                  1.272,                0.74068,                0.89574,                0.85362,                0.79359,                0.83748,                0.62603,                 1.3488,                0.77328,                0.91868,              0.0002232,              0.0002232,              0.0002232
                    379,                 1.2999,                0.76506,                0.89146,                0.85301,                0.79951,                0.83736,                0.62735,                 1.3421,                0.77072,                0.91611,             0.00022223,             0.00022223,             0.00022223
                    380,                  1.302,                0.77049,                0.89309,                0.84445,                0.79907,                0.83536,                0.62422,                 1.3462,                0.78015,                0.91767,             0.00022126,             0.00022126,             0.00022126
                    381,                 1.2975,                0.75613,                0.89731,                0.85228,                0.80169,                0.84076,                0.62911,                 1.3501,                0.77994,                0.91974,             0.00022029,             0.00022029,             0.00022029
                    382,                 1.3076,                0.76162,                0.89485,                0.84633,                0.80364,                0.83989,                0.62779,                 1.3515,                0.77468,                0.92049,             0.00021932,             0.00021932,             0.00021932
                    383,                 1.2826,                0.74968,                0.89303,                0.85158,                0.80022,                0.83257,                0.62128,                 1.3485,                0.78235,                0.91903,             0.00021835,             0.00021835,             0.00021835
                    384,                 1.2802,                0.75381,                0.89732,                0.85912,                0.79408,                0.83068,                0.61324,                  1.352,                0.77998,                0.92008,             0.00021738,             0.00021738,             0.00021738
                    385,                 1.3043,                0.76352,                0.89827,                0.85733,                0.79661,                0.83152,                0.62226,                 1.3453,                0.78094,                0.91885,             0.00021641,             0.00021641,             0.00021641
                    386,                 1.2863,                 0.7539,                0.89514,                0.86339,                0.79024,                0.82792,                0.61847,                 1.3432,                0.77951,                0.91817,             0.00021544,             0.00021544,             0.00021544
                    387,                  1.275,                0.74764,                0.89492,                0.84086,                0.79875,                0.83316,                0.62056,                 1.3498,                0.77872,                 0.9188,             0.00021447,             0.00021447,             0.00021447
                    388,                 1.2782,                0.74927,                0.89424,                0.86328,                0.79579,                0.83307,                0.62111,                 1.3498,                0.77045,                 0.9187,              0.0002135,              0.0002135,              0.0002135
                    389,                 1.2912,                0.76281,                0.89576,                0.84885,                 0.8021,                0.83048,                0.61866,                 1.3466,                0.77314,                0.91899,             0.00021253,             0.00021253,             0.00021253
                    390,                 1.2988,                 0.7636,                0.89457,                 0.8486,                0.80347,                0.83352,                0.62269,                 1.3436,                0.77932,                 0.9186,             0.00021156,             0.00021156,             0.00021156
                    391,                 1.2729,                0.74729,                0.89294,                0.86715,                0.79452,                0.83158,                0.62362,                 1.3414,                0.77754,                0.91607,             0.00021059,             0.00021059,             0.00021059
                    392,                 1.3129,                 0.7742,                0.89213,                0.84347,                0.80053,                0.83313,                0.62044,                 1.3458,                0.77789,                  0.917,             0.00020962,             0.00020962,             0.00020962
                    393,                 1.2877,                 0.7573,                0.89778,                0.84776,                0.80078,                0.83936,                0.62257,                 1.3533,                0.77447,                 0.9203,             0.00020865,             0.00020865,             0.00020865
                    394,                 1.2904,                0.76149,                0.89217,                0.86387,                 0.7973,                0.84169,                0.63078,                 1.3431,                0.76761,                0.91779,             0.00020768,             0.00020768,             0.00020768
                    395,                 1.2941,                0.75846,                0.89416,                0.85947,                0.80476,                  0.843,                0.63286,                 1.3414,                0.76105,                0.91703,             0.00020671,             0.00020671,             0.00020671
                    396,                 1.2888,                0.75763,                0.89275,                0.85107,                 0.8031,                0.83713,                0.62751,                  1.347,                0.77161,                0.91727,             0.00020574,             0.00020574,             0.00020574
                    397,                 1.2908,                0.75602,                0.89565,                0.86219,                0.79382,                0.83775,                0.63004,                 1.3401,                0.77028,                0.91739,             0.00020477,             0.00020477,             0.00020477
                    398,                 1.3007,                 0.7647,                0.89025,                0.87122,                0.78546,                0.83925,                0.63125,                 1.3445,                 0.7701,                0.91841,              0.0002038,              0.0002038,              0.0002038
                    399,                 1.2714,                  0.745,                0.88816,                0.86958,                0.79491,                0.84136,                0.63136,                 1.3424,                 0.7712,                0.91888,             0.00020283,             0.00020283,             0.00020283
                    400,                 1.2897,                0.75593,                0.89415,                0.85313,                0.79839,                0.83627,                0.62652,                 1.3446,                0.77595,                 0.9197,             0.00020186,             0.00020186,             0.00020186
                    401,                 1.3037,                0.76571,                0.89225,                0.85133,                0.80446,                 0.8399,                0.63324,                 1.3404,                0.77327,                0.91741,             0.00020089,             0.00020089,             0.00020089
                    402,                 1.2875,                0.76455,                0.89234,                0.85843,                0.78996,                0.83418,                0.62405,                 1.3417,                0.77234,                0.92005,             0.00019992,             0.00019992,             0.00019992
                    403,                 1.2793,                0.74986,                0.89525,                0.86612,                0.78637,                0.83229,                0.62273,                 1.3427,                 0.7783,                0.91781,             0.00019895,             0.00019895,             0.00019895
                    404,                  1.287,                0.75518,                0.89178,                0.85728,                0.80179,                0.83794,                0.62537,                 1.3428,                0.77524,                0.91752,             0.00019798,             0.00019798,             0.00019798
                    405,                 1.2845,                0.75388,                0.89377,                0.84614,                0.80199,                0.83214,                0.62295,                  1.343,                0.77044,                0.91939,             0.00019701,             0.00019701,             0.00019701
                    406,                 1.2832,                0.75026,                0.89506,                0.85781,                0.80365,                0.83811,                0.62883,                 1.3406,                0.77023,                 0.9172,             0.00019604,             0.00019604,             0.00019604
                    407,                 1.2685,                0.73765,                0.89082,                0.86643,                0.79306,                0.83793,                0.62828,                 1.3413,                0.76606,                0.91808,             0.00019507,             0.00019507,             0.00019507
                    408,                 1.2803,                 0.7469,                 0.8969,                0.86029,                 0.7958,                0.83807,                0.62957,                 1.3378,                 0.7724,                0.91635,              0.0001941,              0.0001941,              0.0001941
                    409,                 1.2682,                0.74509,                0.89121,                0.84403,                 0.8117,                0.84333,                 0.6294,                 1.3426,                0.76195,                0.91749,             0.00019313,             0.00019313,             0.00019313
                    410,                 1.2982,                0.75614,                0.89294,                0.85425,                0.80536,                0.84357,                0.62999,                 1.3445,                0.76292,                0.91894,             0.00019216,             0.00019216,             0.00019216
                    411,                 1.2685,                0.74159,                0.89293,                0.84902,                0.80055,                0.83996,                0.62844,                 1.3422,                 0.7636,                0.91797,             0.00019119,             0.00019119,             0.00019119
                    412,                 1.2917,                0.75204,                0.89512,                0.85879,                0.80244,                 0.8425,                0.63211,                 1.3395,                0.75705,                0.91736,             0.00019022,             0.00019022,             0.00019022
                    413,                 1.2712,                0.74532,                0.89032,                0.87261,                0.78719,                0.84158,                0.62888,                  1.346,                0.76538,                0.91756,             0.00018925,             0.00018925,             0.00018925
                    414,                 1.2909,                 0.7504,                0.89303,                0.85109,                 0.8107,                0.84481,                0.63458,                 1.3399,                0.76654,                0.91595,             0.00018828,             0.00018828,             0.00018828
                    415,                 1.2852,                 0.7481,                0.89609,                0.85477,                0.80868,                 0.8475,                0.63542,                 1.3419,                0.76467,                0.91739,             0.00018731,             0.00018731,             0.00018731
                    416,                 1.2684,                0.74214,                0.89075,                0.87236,                0.79615,                0.84511,                0.62935,                 1.3433,                0.76352,                0.91675,             0.00018634,             0.00018634,             0.00018634
                    417,                 1.2928,                0.75071,                0.89049,                0.86337,                0.80154,                0.84578,                0.63054,                 1.3371,                0.76008,                0.91654,             0.00018537,             0.00018537,             0.00018537
                    418,                 1.2733,                0.74413,                0.88816,                0.86509,                0.80077,                0.84555,                0.63201,                 1.3338,                0.76006,                0.91561,              0.0001844,              0.0001844,              0.0001844
